	AbdomenBack			AbdomenFront			AbdomenLeft			AbdomenRight			ActualAnkleLeftLegBack			ActualAnkleLeftLegFront			ActualAnkleLeftLegLeft			ActualAnkleLeftLegRight			ActualAnkleRightLegBack			ActualAnkleRightLegFront			ActualAnkleRightLegLeft			ActualAnkleRightLegRight			ActualKneeLeftLegBack			ActualKneeLeftLegFront			ActualKneeLeftLegLeft			ActualKneeLeftLegRight			ActualKneeRightLegBack			ActualKneeRightLegFront			ActualKneeRightLegLeft			ActualKneeRightLegRight			ActualMidLeftThighBack			ActualMidLeftThighFront			ActualMidLeftThighLeft			ActualMidLeftThighRight			ActualMidRightThighBack			ActualMidRightThighFront			ActualMidRightThighLeft			ActualMidRightThighRight			AnkleLeftLegBack			AnkleLeftLegFront			AnkleLeftLegLeft			AnkleLeftLegRight			AnkleRightLegBack			AnkleRightLegFront			AnkleRightLegLeft			AnkleRightLegRight			ApexBustLeft			ApexBustRight			ArmpitLeft			ArmpitRight			Bust With Drop Back			Bust With Drop Front			Bust With Drop Left			Bust With Drop Right			Bust120DegreesLeft			Bust120DegreesRight			Bust150DegreesLeft			Bust150DegreesRight			Bust210DegreesLeft			Bust210DegreesRight			Bust240DegreesLeft			Bust240DegreesRight			Bust300DegreesLeft			Bust300DegreesRight			Bust30DegreesLeft			Bust30DegreesRight			Bust330DegreesLeft			Bust330DegreesRight			Bust60DegreesLeft			Bust60DegreesRight			BustBack			BustFront			BustLeft			BustPointLeft			BustPointRight			BustRight			CalfLeftLegBack			CalfLeftLegFront			CalfLeftLegLeft			CalfLeftLegRight			CalfRightLegBack			CalfRightLegFront			CalfRightLegLeft			CalfRightLegRight			CenterBustLeft			CenterBustRight			Chin			CollarBack			CollarFront			CollarLeft			CollarRight			CrotchPoint			ElbowLeft			ElbowLeftArmBack			ElbowLeftArmForward			ElbowLeftArmLeft			ElbowLeftArmRight			ElbowRight			ElbowRightArmBack			ElbowRightArmForward			ElbowRightArmLeft			ElbowRightArmRight			Head Circum Back			Head Circum Front			Head Circum Left			Head Circum Right			Hip Widest Back			Hip Widest Front			Hip Widest Left			Hip Widest Right			HipBack			HipFront			HipLeft			HipRight			KneeLeftLegBack			KneeLeftLegFront			KneeLeftLegLeft			KneeLeftLegRight			KneeRightLegBack			KneeRightLegFront			KneeRightLegLeft			KneeRightLegRight			Left heel			Left toe			LowerBustLeft			LowerBustRight			Mid Neck Left			Mid Neck Right			Mid Shoulder Left			Mid Shoulder Right			MidLeftThighBack			MidLeftThighFront			MidLeftThighLeft			MidLeftThighRight			MidRightThighBack			MidRightThighFront			MidRightThighLeft			MidRightThighRight			NarrowWaistBack			NarrowWaistForward			NarrowWaistLeft			NarrowWaistRight			NeckBack			NeckFront			NeckLeft			NeckRight			OverArmBack			OverArmFront			OverArmLeft			OverArmRight			Right heel			Right toe			SeatBack			SeatFront			SeatLeft			SeatRight			ShoulderLeft			ShoulderRight			SideBustLeft			SideBustRight			Small of the Back			StomachFPBack			StomachFPFront			StomachFPLeft			StomachFPRight			StomachMaxBack			StomachMaxFront			StomachMaxLeft			StomachMaxRight			UnderBustBack			UnderBustFront			UnderBustLeft			UnderBustRight			UnderKneeLeftLegBack			UnderKneeLeftLegFront			UnderKneeLeftLegLeft			UnderKneeLeftLegRight			UnderKneeRightLegBack			UnderKneeRightLegFront			UnderKneeRightLegLeft			UnderKneeRightLegRight			UpperBustLeft			UpperBustRight			UpperLeftThighBack			UpperLeftThighFront			UpperLeftThighLeft			UpperLeftThighRight			UpperRightThighBack			UpperRightThighFront			UpperRightThighLeft			UpperRightThighRight			Waist at 50% Back			Waist at 50% Front			Waist at 50% Left			Waist at 50% Right			WaistBack			WaistFront			WaistLeft			WaistRight			WristLeft			WristLeftArmBack			WristLeftArmForward			WristLeftArmLeft			WristLeftArmRight			WristRight			WristRightArmBack			WristRightArmForward			WristRightArmLeft			WristRightArmRight			
SS_OUT_csr1221a-F-NkFr-NkLR-LRAp.obj	-25.76	954.32	-166.06	-25.76	954.32	85.74	132.49	954.32	-29.39	-183.63	954.32	-51.13	65.88	90.45	-146.64	65.88	90.45	-67.91	91.19	90.45	-119.54	40.56	90.45	-99.99	-121.85	90.45	-141.52	-121.85	90.45	-71.25	-94.86	90.45	-98.92	-148.84	90.45	-113.11	51.81	471.12	-164.30	51.81	471.12	-43.79	108.97	471.12	-122.38	-5.36	471.12	-118.33	-112.80	465.93	-158.55	-112.80	465.93	-38.60	-55.93	465.93	-119.06	-169.67	465.93	-117.10	58.48	593.41	-155.25	58.48	593.41	-13.56	123.18	593.41	-79.64	-6.23	593.41	-93.79	-115.91	590.82	-149.37	-115.91	590.82	-6.69	-52.96	590.82	-97.03	-178.86	590.82	-78.75	65.69	90.45	-147.80	65.69	90.45	-67.60	90.83	90.45	-116.32	40.56	90.45	-99.99	-121.85	90.45	-141.52	-121.85	90.45	-71.25	-94.86	90.45	-98.92	-148.84	90.45	-113.11	86.00	1191.00	86.11	-132.00	1201.00	84.46	139.47	1221.59	-80.59	-188.28	1225.53	-72.97	-25.89	1154.52	-135.77	-25.89	1191.09	88.09	134.45	1167.03	-59.19	-185.44	1166.75	-60.95	98.39	1127.64	36.06	-145.92	1132.55	34.32	124.74	1143.29	0.64	-172.25	1150.49	6.93	134.11	1234.64	-16.74	-182.92	1235.58	-11.17	121.56	1268.42	-1.99	-170.32	1271.23	3.33	29.27	1279.59	40.33	-77.36	1277.14	42.03	8.79	1158.38	85.16	-64.17	1164.35	81.17	2.48	1240.98	73.93	-55.62	1239.02	74.72	37.34	1136.59	75.64	-85.58	1141.96	69.15	-28.56	1193.38	-144.38	-28.56	1193.38	88.03	122.74	1193.38	-69.52	47.92	1193.38	102.07	-97.45	1193.38	95.61	-187.05	1193.38	-66.39	66.59	328.64	-185.78	66.59	328.64	-79.57	118.14	328.64	-130.25	15.03	328.64	-141.32	-126.73	321.31	-179.96	-126.73	321.31	-74.82	-73.24	321.31	-138.51	-180.23	321.31	-127.21	-1.71	1193.38	92.27	-55.14	1193.38	89.93	-23.76	1421.66	55.68	-20.82	1421.88	-88.29	-20.82	1383.85	4.88	28.53	1402.96	-41.93	-70.18	1407.67	-53.48	-21.95	766.50	-66.16	261.39	1037.20	-67.03	261.39	1037.15	-100.00	261.39	1035.17	-34.04	300.06	1053.20	-64.47	222.73	1021.19	-62.27	-313.75	1006.60	-78.96	-313.75	1006.42	-110.62	-313.75	1007.07	-47.13	-274.46	992.96	-83.76	-353.04	1020.25	-76.98	-12.23	1562.56	-124.65	-12.23	1562.56	57.81	61.94	1562.56	-33.39	-90.03	1562.56	-33.39	-27.33	812.68	-182.38	-27.33	812.68	25.17	150.56	812.68	-45.37	-204.83	812.68	-66.83	-27.02	817.25	-183.93	-27.02	817.25	27.13	150.83	817.25	-44.34	-204.86	817.25	-66.16	53.29	447.73	-169.21	53.29	447.73	-55.31	107.24	447.73	-124.20	-0.66	447.73	-123.37	-114.43	447.73	-162.72	-114.43	447.73	-46.73	-60.41	447.73	-116.28	-168.44	447.73	-117.92	69.14	-0.22	-162.21	94.20	-0.22	73.80	69.94	1130.21	62.33	-115.52	1130.31	56.91	45.70	1382.44	-69.92	-82.48	1384.94	-62.57	93.99	1357.79	-73.73	-138.67	1361.21	-62.56	57.47	581.72	-155.92	57.47	581.72	-17.05	120.82	581.72	-82.34	-5.88	581.72	-95.78	-115.60	581.72	-150.00	-115.60	581.72	-9.75	-53.38	581.72	-96.52	-177.82	581.72	-76.52	-29.58	996.28	-147.96	-29.58	996.28	79.40	118.29	996.28	-32.10	-177.46	996.28	-43.49	-22.22	1397.79	-96.20	-23.76	1347.65	0.28	45.70	1382.44	-69.92	-82.48	1384.94	-62.57	-24.68	1244.80	-132.45	-24.68	1244.80	69.79	210.17	1244.80	-68.29	-259.52	1244.80	-84.32	-115.93	-0.22	-164.24	-150.20	-0.22	64.66	-25.67	847.99	-188.50	-25.67	847.99	42.54	146.44	847.99	-40.99	-198.56	847.99	-62.79	142.29	1356.74	-77.54	-194.85	1356.16	-62.54	131.17	1193.38	-25.37	-184.58	1193.38	-15.49	-21.95	1051.33	-105.17	-29.42	1056.77	-111.70	-29.42	1056.77	88.38	120.46	1056.77	-18.22	-179.65	1056.77	-39.89	-29.14	1035.55	-131.03	-29.14	1035.55	86.95	123.52	1035.55	-20.53	-181.23	1035.55	-42.22	-26.61	1139.69	-130.55	-26.61	1139.69	77.59	127.10	1139.69	-48.46	-182.73	1139.69	-55.41	58.86	406.41	-175.82	58.86	406.41	-76.58	106.70	406.41	-134.58	11.01	406.41	-120.73	-120.01	406.45	-168.95	-120.01	406.45	-69.71	-70.64	406.45	-125.20	-169.38	406.45	-129.41	86.00	1289.02	13.75	-132.00	1289.02	17.70	63.07	715.70	-149.28	63.07	715.70	17.10	143.35	715.70	-66.16	-17.21	715.70	-45.63	-115.70	715.70	-148.57	-115.70	715.70	21.74	-32.93	715.70	-46.28	-198.48	715.70	-77.29	-31.55	1020.69	-137.94	-31.55	1020.69	85.46	118.54	1020.69	-22.15	-181.70	1020.69	-43.85	-22.58	1061.33	-104.71	-25.18	1060.98	88.51	120.11	1061.33	-17.72	-182.01	1061.33	-39.39	361.18	870.06	-49.03	361.18	867.67	-72.11	361.18	872.98	-25.31	378.74	879.69	-43.81	343.63	860.43	-51.47	-400.20	861.44	-65.91	-400.20	860.42	-89.60	-400.20	860.81	-41.87	-381.84	852.34	-76.07	-418.57	870.54	-62.73	
SS_OUT_csr1220a-F-ShL-ApLR- NkAll.obj	-44.32	1014.43	-185.75	-44.32	1014.43	80.97	118.44	1014.43	-56.34	-208.17	1014.43	-37.99	63.58	112.90	-143.54	63.58	112.90	-67.02	85.99	112.90	-116.20	41.16	112.90	-99.48	-124.55	112.90	-143.03	-124.55	112.90	-68.98	-102.66	112.90	-107.58	-146.43	112.90	-108.68	49.24	503.15	-194.81	49.24	503.15	-59.79	110.25	503.15	-137.28	-11.77	503.15	-144.20	-122.95	495.60	-189.36	-122.95	495.60	-52.25	-60.99	495.60	-142.13	-184.91	495.60	-140.64	46.90	644.74	-188.35	46.90	644.74	-3.76	121.76	644.74	-74.99	-27.96	644.74	-93.08	-129.17	640.96	-181.61	-129.17	640.96	12.21	-51.93	640.96	-98.67	-206.41	640.96	-112.64	63.54	112.90	-144.17	63.54	112.90	-66.91	85.93	112.90	-114.08	41.15	112.90	-99.53	-124.55	112.90	-143.03	-124.55	112.90	-68.98	-102.66	112.90	-107.58	-146.43	112.90	-108.68	44.00	1257.00	80.28	-152.00	1263.00	73.43	98.61	1282.98	-77.56	-215.75	1282.63	-70.03	-56.41	1210.27	-132.71	-56.41	1256.00	78.93	89.55	1225.10	-64.06	-206.42	1227.63	-52.35	59.90	1189.67	28.10	-168.00	1193.47	23.78	83.74	1208.33	-7.14	-187.31	1218.68	2.33	103.05	1303.89	-19.26	-204.09	1297.50	-2.26	87.76	1337.61	-0.93	-191.69	1330.04	7.76	-7.11	1332.09	33.37	-100.10	1335.42	32.09	-14.56	1232.60	74.59	-79.27	1225.19	75.11	-23.17	1295.86	68.38	-74.72	1301.83	63.65	-0.31	1209.17	65.68	-102.12	1199.54	59.90	-56.36	1257.75	-146.16	-56.36	1257.75	78.73	94.40	1257.75	-71.68	15.37	1257.75	86.29	-125.92	1257.75	85.25	-210.52	1257.75	-62.03	69.44	368.71	-208.49	69.44	368.71	-88.13	126.07	368.71	-144.76	12.80	368.71	-152.02	-137.40	372.64	-208.81	-137.40	372.64	-87.69	-80.78	372.64	-175.82	-194.02	372.64	-139.82	-18.24	1257.75	81.69	-70.69	1257.75	81.35	-56.68	1467.85	54.12	-58.90	1477.58	-102.20	-58.90	1442.20	-7.38	-4.49	1458.87	-52.03	-113.30	1461.21	-58.32	-34.55	837.12	-81.35	237.04	1075.54	-51.92	237.04	1075.38	-86.53	237.04	1075.31	-18.29	273.84	1094.70	-55.47	200.25	1056.37	-46.89	-368.94	1046.98	-52.43	-368.94	1045.96	-87.84	-368.94	1047.35	-17.30	-328.95	1028.67	-48.61	-408.93	1065.30	-55.46	-59.39	1619.26	-153.61	-59.39	1619.26	55.16	27.67	1619.26	-47.57	-140.21	1619.26	-47.57	-41.99	842.12	-199.78	-41.99	842.12	47.92	163.34	842.12	-84.08	-247.41	842.12	-71.63	-40.98	859.52	-209.65	-40.98	859.52	47.37	162.16	859.52	-81.35	-244.11	859.52	-68.17	50.29	496.61	-196.72	50.29	496.61	-62.13	110.21	496.61	-144.56	-9.63	496.61	-136.87	-123.10	496.61	-190.18	-123.10	496.61	-52.21	-61.88	496.61	-150.53	-184.31	496.61	-134.37	58.16	-0.02	-161.69	101.22	-0.02	94.50	25.47	1193.25	51.39	-135.39	1186.17	44.79	8.42	1446.60	-77.97	-123.48	1447.09	-66.81	63.99	1426.45	-78.56	-177.64	1423.25	-61.61	46.90	641.47	-189.09	46.90	641.47	-4.73	121.24	641.47	-79.38	-27.45	641.47	-97.68	-129.23	641.47	-181.70	-129.23	641.47	12.44	-51.91	641.47	-94.80	-206.56	641.47	-112.15	-51.90	1126.86	-106.13	-51.90	1126.86	71.92	78.72	1126.86	-29.03	-182.52	1126.86	-21.25	-58.63	1461.14	-104.64	-56.68	1405.83	-12.01	8.42	1446.60	-77.97	-123.48	1447.09	-66.81	-57.55	1307.11	-151.55	-57.55	1307.11	59.06	177.17	1307.11	-70.15	-292.28	1307.11	-55.75	-106.33	-0.02	-161.70	-150.78	-0.02	95.69	-39.83	925.33	-225.34	-39.83	925.33	54.33	143.24	925.33	-70.73	-221.64	925.33	-55.35	119.57	1407.43	-79.15	-231.80	1401.29	-56.42	95.31	1257.75	-32.19	-195.94	1257.75	-9.99	-34.55	1109.28	-117.06	-44.46	1016.91	-183.75	-44.46	1016.91	81.00	117.45	1016.91	-55.94	-207.46	1016.91	-37.51	-44.28	1055.31	-152.03	-44.28	1055.31	74.51	99.99	1055.31	-49.74	-188.21	1055.31	-30.03	-56.79	1196.97	-127.38	-56.79	1196.97	66.85	79.05	1196.97	-57.50	-196.46	1196.97	-42.50	62.96	447.02	-206.12	62.96	447.02	-87.21	118.72	447.02	-156.08	7.19	447.02	-146.32	-135.62	438.42	-202.97	-135.62	438.42	-83.24	-80.11	438.42	-150.54	-191.12	438.42	-149.34	44.00	1349.74	16.68	-152.00	1349.74	16.29	64.45	786.32	-180.14	64.45	786.32	36.82	158.01	786.32	-94.43	-29.12	786.32	-20.59	-142.68	786.32	-168.44	-142.68	786.32	48.96	-42.24	786.32	-18.39	-243.12	786.32	-81.35	-49.31	1091.54	-127.71	-49.31	1091.54	69.32	87.44	1091.54	-43.89	-185.08	1091.54	-22.97	-47.41	1121.07	-108.29	-48.23	1119.48	71.37	80.89	1119.34	-39.40	-181.67	1119.34	-17.55	361.74	895.11	-17.49	361.74	889.91	-40.43	361.74	900.42	5.92	381.26	906.80	-17.02	342.22	883.49	-20.91	-471.89	867.11	-11.52	-471.89	862.83	-37.06	-471.89	874.05	12.19	-451.88	860.43	-3.07	-491.90	875.84	-18.46	
SS_OUT_csr1217a-F-WFr-LBuR-BuAR-NkFrLR-ShLR.obj	-35.65	949.26	-158.87	-35.65	949.26	115.97	144.14	949.26	-43.10	-213.90	949.26	-55.62	59.65	111.99	-148.97	59.65	111.99	-73.23	87.76	111.99	-102.77	31.55	111.99	-109.32	-122.14	111.99	-149.72	-122.14	111.99	-77.64	-95.43	111.99	-142.57	-148.84	111.99	-103.77	55.14	468.78	-154.28	55.14	468.78	-27.63	116.91	468.78	-110.77	-6.63	468.78	-113.69	-109.98	479.12	-139.96	-109.98	479.12	-22.77	-48.16	479.12	-113.26	-171.79	479.12	-105.57	53.60	599.25	-135.90	53.60	599.25	11.23	125.67	599.25	-83.98	-18.46	599.25	-69.84	-116.54	604.42	-127.39	-116.54	604.42	14.45	-48.17	604.42	-77.16	-184.91	604.42	-71.62	59.59	111.99	-149.59	59.59	111.99	-72.89	87.77	111.99	-102.62	31.41	111.99	-102.58	-122.14	111.99	-149.72	-122.14	111.99	-77.64	-95.43	111.99	-142.57	-148.84	111.99	-103.77	72.00	1215.00	100.03	-144.52	1211.24	89.48	138.27	1236.82	-76.73	-215.22	1227.63	-70.23	-35.20	1153.05	-167.12	-35.20	1199.09	92.86	138.14	1170.66	-67.69	-203.74	1170.69	-67.54	82.31	1152.66	45.69	-156.01	1143.13	44.03	111.47	1166.78	29.81	-188.66	1155.71	13.13	132.20	1247.25	13.12	-209.25	1250.48	-5.51	113.68	1286.45	16.52	-189.59	1290.62	3.75	9.89	1295.34	45.42	-82.00	1294.04	38.12	4.91	1175.73	89.04	-79.44	1175.68	90.17	-10.88	1250.10	81.56	-65.26	1247.55	77.90	27.26	1156.41	79.31	-99.45	1156.63	79.30	-38.03	1201.61	-178.19	-38.03	1201.61	92.59	132.58	1201.61	-71.92	43.50	1201.61	107.50	-116.58	1201.61	99.67	-211.48	1201.61	-69.00	67.86	345.64	-182.70	67.86	345.64	-69.76	129.40	345.64	-121.87	6.33	345.64	-134.98	-123.88	348.44	-176.72	-123.88	348.44	-68.94	-64.00	348.44	-133.43	-183.76	348.44	-118.54	-6.67	1201.61	97.11	-70.07	1201.61	94.01	-41.98	1471.45	44.64	-43.14	1474.77	-114.88	-43.14	1417.99	-9.83	17.84	1443.31	-53.25	-104.11	1446.59	-65.94	-33.01	780.52	-37.28	263.80	1055.81	-61.08	263.80	1055.32	-97.73	263.80	1055.21	-25.68	308.98	1077.40	-50.15	218.62	1034.23	-63.31	-330.91	1029.37	-59.61	-330.91	1029.58	-96.16	-330.91	1027.92	-23.75	-285.81	1008.51	-66.33	-376.02	1050.24	-46.71	-43.27	1612.09	-188.88	-34.98	1612.09	50.11	33.57	1612.09	-31.08	-110.53	1612.09	-32.77	-28.16	815.30	-152.24	-28.16	815.30	78.80	166.58	815.30	-43.85	-222.88	815.30	-54.11	-26.37	849.33	-170.19	-26.37	849.33	89.16	164.98	849.33	-37.28	-217.71	849.33	-48.90	55.38	467.94	-155.98	55.38	467.94	-28.24	116.89	467.94	-118.46	-6.12	467.94	-115.39	-111.69	466.67	-146.15	-111.69	466.67	-26.66	-51.88	466.67	-105.27	-171.50	466.67	-109.28	56.15	-0.10	-157.91	88.40	-0.10	74.71	56.50	1146.72	64.19	-125.63	1147.62	67.02	31.18	1430.24	-74.76	-115.84	1428.11	-80.77	88.59	1393.17	-75.57	-171.71	1387.18	-86.13	53.62	598.83	-136.08	53.62	598.83	9.29	125.79	598.83	-79.36	-18.56	598.83	-76.23	-116.36	598.19	-127.03	-116.36	598.19	11.66	-48.72	598.19	-71.84	-183.99	598.19	-68.31	-35.50	1093.76	-131.94	-35.50	1093.76	105.92	113.87	1093.76	-52.33	-184.86	1093.76	-33.19	-41.98	1434.45	-128.32	-41.98	1384.65	-18.48	31.18	1430.24	-74.76	-115.84	1428.11	-80.77	-37.17	1262.62	-185.09	-37.17	1262.62	68.92	208.18	1262.62	-67.64	-282.52	1262.62	-91.80	-101.18	-0.10	-158.29	-149.41	-0.10	69.58	-31.39	896.32	-176.46	-31.39	896.32	102.33	151.66	896.32	-40.02	-213.45	896.32	-52.06	146.00	1374.03	-76.37	-227.58	1362.02	-91.49	127.32	1201.61	11.18	-207.15	1201.61	-10.37	-33.01	1046.43	-120.67	-39.33	969.86	-148.51	-39.33	969.86	118.73	139.69	969.86	-44.30	-217.12	969.86	-57.00	-41.26	993.97	-139.66	-41.26	993.97	117.14	136.62	993.97	-45.70	-217.06	993.97	-58.62	-39.38	1151.33	-166.33	-39.38	1151.33	89.54	127.04	1151.33	-65.05	-204.33	1151.33	-66.62	63.04	425.51	-168.75	63.04	425.51	-58.14	121.55	425.51	-123.11	4.53	425.51	-116.74	-117.69	423.24	-160.00	-117.69	423.24	-52.83	-60.93	423.24	-113.52	-174.46	423.24	-117.72	72.00	1315.54	24.56	-144.52	1315.54	14.57	60.79	729.72	-132.58	60.79	729.72	49.92	149.81	729.72	-48.69	-28.23	729.72	-85.51	-127.36	729.72	-123.06	-127.36	729.72	49.20	-39.79	729.72	8.95	-214.93	729.72	-48.78	-35.98	1048.97	-138.26	-35.98	1048.97	109.51	118.46	1048.97	-51.07	-186.38	1048.97	-61.78	-42.09	1022.97	-135.11	-40.14	1021.73	107.57	130.54	1021.31	-47.29	-205.01	1021.73	-60.49	377.23	862.78	-28.39	377.23	856.12	-56.98	377.23	869.24	0.19	399.00	875.93	-19.12	355.45	851.19	-32.12	-438.71	845.87	-11.87	-438.71	836.26	-39.86	-438.71	855.58	15.57	-418.96	835.61	-11.89	-458.45	856.78	-12.41	
SS_OUT_csr1225a-F-ApLR-ShL-NkAll.obj	-29.22	827.78	-154.64	-29.22	827.78	45.45	111.13	827.78	-70.72	-171.35	827.78	-63.24	64.46	84.05	-153.56	64.46	84.05	-75.28	91.28	84.05	-130.57	37.63	84.05	-110.81	-109.61	84.05	-151.63	-109.61	84.05	-80.03	-82.04	84.05	-108.06	-137.18	84.05	-114.43	47.47	404.75	-160.87	47.47	404.75	-44.32	99.82	404.75	-120.23	-4.87	404.75	-114.59	-96.80	408.33	-156.66	-96.80	408.33	-49.38	-44.54	408.33	-115.41	-149.07	408.33	-116.92	46.64	508.59	-154.24	46.64	508.59	-4.38	107.65	508.59	-60.74	-14.37	508.59	-99.44	-98.03	510.38	-156.44	-98.03	510.38	-13.91	-36.30	510.38	-99.92	-159.76	510.38	-71.31	63.64	84.05	-153.88	63.64	84.05	-75.31	90.54	84.05	-107.10	36.75	84.05	-106.58	-109.61	84.05	-151.63	-109.61	84.05	-80.03	-82.04	84.05	-108.06	-137.18	84.05	-114.43	42.00	1080.00	50.22	-134.00	1078.00	28.49	111.70	1115.11	-61.59	-177.10	1108.53	-90.51	-32.61	1029.01	-158.04	-32.61	1074.38	37.98	99.91	1051.08	-62.70	-165.27	1047.45	-78.36	59.95	1022.42	-0.01	-141.63	1021.88	-28.56	81.20	1045.55	-8.73	-159.14	1047.69	-37.22	91.57	1112.22	-6.00	-170.65	1107.88	-30.30	77.68	1142.04	2.11	-163.79	1137.22	-20.98	0.13	1145.54	17.73	-92.94	1145.93	8.24	-14.69	1052.98	35.86	-79.89	1055.13	26.82	-19.79	1112.56	31.72	-79.34	1110.37	26.79	1.80	1029.63	24.91	-88.01	1028.90	12.31	-29.53	1077.49	-163.12	-29.53	1077.49	37.98	112.50	1077.49	-62.24	29.85	1077.49	51.90	-119.50	1077.49	32.96	-171.41	1077.49	-84.34	60.43	272.66	-191.64	60.43	272.66	-82.37	117.06	272.66	-131.24	3.81	272.66	-148.10	-104.79	275.81	-189.27	-104.79	275.81	-82.72	-49.71	275.81	-151.89	-159.87	275.81	-131.56	-21.19	1077.49	40.44	-81.37	1077.49	32.84	-31.20	1287.34	18.37	-34.54	1301.18	-117.43	-34.54	1272.34	-26.81	13.91	1287.17	-67.39	-82.99	1286.94	-78.83	-23.59	663.24	-69.52	236.94	949.53	-24.90	236.94	951.17	-55.50	236.94	949.53	5.15	271.28	966.55	-16.41	202.60	932.52	-25.96	-304.80	932.47	-52.06	-304.80	933.11	-84.34	-304.80	932.84	-20.20	-268.16	914.73	-51.07	-341.43	950.21	-46.18	-34.73	1439.41	-175.21	-34.73	1439.41	42.49	36.28	1439.41	-46.46	-113.00	1439.41	-44.52	-27.60	672.18	-170.63	-27.60	672.18	20.96	138.07	672.18	-81.91	-193.34	672.18	-82.21	-27.47	687.96	-176.43	-27.47	687.96	19.43	137.31	687.96	-79.65	-192.26	687.96	-80.13	49.34	390.54	-165.18	49.34	390.54	-52.67	98.69	390.54	-118.54	-0.01	390.54	-114.53	-99.18	390.54	-162.24	-99.18	390.54	-55.76	-50.27	390.54	-113.90	-148.08	390.54	-118.88	66.85	-0.07	-161.38	90.35	-0.07	60.18	29.77	1013.30	12.13	-114.78	1009.64	-11.48	23.23	1267.79	-76.09	-93.21	1263.33	-89.85	75.82	1236.08	-62.45	-147.11	1231.80	-92.25	46.48	501.49	-154.45	46.48	501.49	-7.29	106.34	501.49	-62.50	-13.38	501.49	-100.10	-97.65	501.49	-156.03	-97.65	501.49	-17.98	-37.12	501.49	-99.50	-158.19	501.49	-71.93	-36.82	922.50	-132.19	-36.82	922.50	26.47	67.21	922.50	-69.46	-140.85	922.50	-52.12	-31.03	1278.98	-122.72	-31.20	1236.79	-34.47	23.23	1267.79	-76.09	-93.21	1263.33	-89.85	-31.97	1130.59	-160.30	-31.97	1130.59	17.40	188.10	1130.59	-48.29	-252.04	1130.59	-81.89	-113.02	-0.07	-168.16	-136.30	-0.07	49.70	-27.61	733.20	-181.42	-27.61	733.20	25.14	130.47	733.20	-76.76	-185.76	733.20	-74.67	128.41	1230.03	-48.81	-201.02	1216.43	-94.65	91.98	1077.49	-10.54	-168.23	1077.49	-34.61	-23.59	907.17	-128.23	-30.10	863.45	-145.61	-30.10	863.45	46.31	96.11	863.45	-68.45	-158.62	863.45	-58.93	-30.07	861.50	-146.00	-30.07	861.50	46.21	96.93	861.50	-68.57	-159.52	861.50	-59.17	-35.44	1018.62	-150.55	-35.44	1018.62	20.45	87.47	1018.62	-63.26	-157.73	1018.62	-72.62	55.67	368.89	-172.05	55.67	368.89	-70.03	103.41	368.89	-132.54	7.94	368.89	-117.93	-103.87	367.13	-169.72	-103.87	367.13	-68.83	-57.73	367.13	-118.79	-150.01	367.13	-132.09	42.00	1158.36	7.77	-134.00	1158.36	-10.85	54.21	612.44	-142.70	54.21	612.44	21.13	127.54	612.44	-78.86	-19.11	612.44	-40.74	-107.81	612.44	-150.87	-107.81	612.44	10.97	-29.93	612.44	-50.30	-185.69	612.44	-90.29	-30.90	905.35	-137.12	-30.90	905.35	30.68	79.92	905.35	-65.77	-142.91	905.35	-53.87	-22.05	917.17	-128.18	-30.76	917.51	27.91	70.90	917.17	-65.02	-140.40	917.17	-52.44	325.48	809.84	15.91	325.48	805.02	-6.63	325.48	815.05	38.46	343.45	820.62	16.84	307.51	799.72	19.13	-388.27	799.04	-4.46	-388.27	791.55	-27.57	-388.27	807.86	16.47	-368.96	795.07	8.46	-407.57	806.40	-12.94	
